OBJECTID,Event_Date,Event_Time_approximate,Landslide_Category,Landslide_Trigger,Latitude,Longitude,Country_Name,Country_Code,Administrative_Division,ev_id,Source
11138,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.34400877,-53.14838236,Brazil,BR,,0,NASA Events
11139,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.2798348,-51.94776456,Brazil,BR,,0,NASA Events
11140,2023-07-26 0:00:00,,Landslide,Rain,17.77767021,121.0458927,Philippines,PH,,30378,NASA Events
11141,2023-07-26 0:00:00,,Landslide,Rain,17.91180593,121.0201993,Philippines,PH,,29491,NASA Events
11142,2023-07-26 0:00:00,,Landslide,Rain,17.89523257,121.0599542,Philippines,PH,,29952,NASA Events
11143,2023-08-16 0:00:00,,Landslide,Rain,21.99767849,92.23510169,Bangladesh,BD,,31638,NASA Events
11144,2023-08-16 0:00:00,,Landslide,Rain,22.01930186,92.224994,Bangladesh,BD,,32464,NASA Events
11145,2023-08-04 0:00:00,,Landslide,Downpour,21.83472407,103.9371976,Vietnam,VN,,0,NASA Events
11146,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.31776913,-51.8765448,Brazil,BR,,0,NASA Events
11147,2023-07-26 0:00:00,,Landslide,Rain,17.4689997,121.1334575,Philippines,PH,,0,NASA Events
11148,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.45561674,-52.47464363,Brazil,BR,,0,NASA Events
11149,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.97831866,-51.75528194,Brazil,BR,,0,NASA Events
11150,2023-07-26 0:00:00,,Landslide,Rain,17.80053864,121.0246023,Philippines,PH,,30339,NASA Events
11151,2023-07-26 0:00:00,,Landslide,Rain,18.2084536,120.9646117,Philippines,PH,,28554,NASA Events
11152,2023-07-26 0:00:00,,Landslide,Rain,17.90033192,121.0523879,Philippines,PH,,29902,NASA Events
11153,2023-07-26 0:00:00,,Landslide,Rain,17.88493453,121.056229,Philippines,PH,,30023,NASA Events
11154,2023-07-28 0:00:00,,Landslide,Rain,24.87126553,118.3203671,China,CN,,28257,NASA Events
11155,2023-08-04 0:00:00,,Landslide,Downpour,21.79245329,103.9335235,Vietnam,VN,,0,NASA Events
11156,2023-08-04 0:00:00,,Landslide,Downpour,21.85412976,103.9344436,Vietnam,VN,,30726,NASA Events
11157,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.04505789,-51.74509751,Brazil,BR,,0,NASA Events
11158,2023-08-16 0:00:00,,Landslide,Rain,22.25464061,92.47054464,Bangladesh,BD,,31077,NASA Events
11159,2023-08-04 0:00:00,,Landslide,Downpour,21.86957075,103.9358157,Vietnam,VN,,30625,NASA Events
11160,2023-07-26 0:00:00,,Landslide,Rain,17.71704146,120.9355751,Philippines,PH,,0,NASA Events
11161,2023-07-26 0:00:00,,Landslide,Rain,18.07943245,121.0023008,Philippines,PH,,29145,NASA Events
11162,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.61085921,-53.63206645,Brazil,BR,,0,NASA Events
11163,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.04240414,-51.57425113,Brazil,BR,,0,NASA Events
11164,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.21380041,-51.09816557,Brazil,BR,,0,NASA Events
11165,2023-08-04 0:00:00,,Landslide,Downpour,21.82880339,103.9498137,Vietnam,VN,,0,NASA Events
11166,2023-07-26 0:00:00,,Landslide,Rain,17.89985179,121.0543995,Philippines,PH,,29943,NASA Events
11167,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.98389697,-51.50834913,Brazil,BR,,0,NASA Events
11168,2023-07-26 0:00:00,,Landslide,Rain,17.95455852,121.0118249,Philippines,PH,,29388,NASA Events
11169,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.09027487,-51.51490249,Brazil,BR,,0,NASA Events
11170,2023-07-09 0:00:00,,Landslide,Downpour,36.73161154,128.389183,South Korea,KR,,27807,NASA Events
11171,2023-08-16 0:00:00,,Landslide,Rain,21.9305575,92.26425263,Bangladesh,BD,,32688,NASA Events
11172,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.0849976,-52.03173696,Brazil,BR,,0,NASA Events
11173,2023-08-04 0:00:00,,Landslide,Downpour,21.77293677,103.8812455,Vietnam,VN,,0,NASA Events
11174,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.75663959,-45.70169815,Brazil,BR,,25565,NASA Events
11175,2023-07-26 0:00:00,,Landslide,Rain,17.764326,120.9470167,Philippines,PH,,0,NASA Events
11176,2023-07-26 0:00:00,,Landslide,Rain,17.81506423,121.0486089,Philippines,PH,,30301,NASA Events
11177,2023-08-04 0:00:00,,Landslide,Downpour,21.88830388,103.9183994,Vietnam,VN,,0,NASA Events
11178,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.57928976,-53.54263811,Brazil,BR,,0,NASA Events
11179,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.59245001,-53.57530671,Brazil,BR,,0,NASA Events
11180,2023-08-16 0:00:00,,Landslide,Rain,21.87200607,92.23717605,Bangladesh,BD,,32732,NASA Events
11181,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.96562888,-51.92186884,Brazil,BR,,0,NASA Events
11182,2023-08-16 0:00:00,,Landslide,Rain,21.96311059,92.22737481,Bangladesh,BD,,31423,NASA Events
11183,2023-07-26 0:00:00,,Landslide,Rain,17.91735562,120.9511438,Philippines,PH,,29537,NASA Events
11184,2023-07-26 0:00:00,,Landslide,Rain,17.80447077,121.0410034,Philippines,PH,,30326,NASA Events
11185,2023-08-16 0:00:00,,Landslide,Rain,21.96911017,92.22761624,Bangladesh,BD,,31392,NASA Events
11186,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.72174394,-45.76819951,Brazil,BR,,25527,NASA Events
11187,2019-04-23 0:00:00, ,Landslide,Heavy Rain,-29.82858389,30.78845753,South Africa,ZA,,0,NASA Events
11188,2023-02-19 0:00:00,,Landslide,Heavy Rain,-23.78215923,-45.66328631,Brazil,BR,,25368,NASA Events
11189,2023-08-16 0:00:00,,Landslide,Rain,22.00147406,92.24282643,Bangladesh,BD,,31327,NASA Events
11190,2023-07-26 0:00:00,,Landslide,Rain,17.91444619,121.0612373,Philippines,PH,,29759,NASA Events
11191,2023-08-04 0:00:00,,Landslide,Downpour,21.84300268,103.9680415,Vietnam,VN,,30751,NASA Events
11192,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.05401045,-52.08833573,Brazil,BR,,0,NASA Events
11193,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.61637903,-53.54509412,Brazil,BR,,0,NASA Events
11194,2023-07-28 0:00:00,,Landslide,Rain,24.84249914,118.3392854,China,CN,,28282,NASA Events
11195,2023-07-28 0:00:00,,Landslide,Rain,24.94611064,118.3791877,China,CN,,28057,NASA Events
11196,2023-07-26 0:00:00,,Landslide,Rain,17.96487696,121.0577511,Philippines,PH,,29297,NASA Events
11197,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.02364083,-51.74013963,Brazil,BR,,0,NASA Events
11198,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.6262065,-53.53980285,Brazil,BR,,0,NASA Events
11199,2023-08-16 0:00:00,,Landslide,Rain,22.00639994,92.26859119,Bangladesh,BD,,31730,NASA Events
11200,2019-04-23 0:00:00, ,Landslide,Heavy Rain,-29.87918652,30.8716579,South Africa,ZA,,0,NASA Events
11201,2023-07-26 0:00:00,,Landslide,Rain,17.89194614,121.042777,Philippines,PH,,29992,NASA Events
11202,2023-08-16 0:00:00,,Landslide,Rain,21.87659113,92.22940436,Bangladesh,BD,,32697,NASA Events
11203,2023-07-26 0:00:00,,Landslide,Rain,17.98878723,121.0578804,Philippines,PH,,29012,NASA Events
11204,2023-07-28 0:00:00,,Landslide,Rain,24.76944922,118.2869373,China,CN,,28390,NASA Events
11205,2023-07-09 0:00:00,,Landslide,Downpour,36.82722489,128.5187816,South Korea,KR,,27699,NASA Events
11206,2023-08-16 0:00:00,,Landslide,Rain,22.02218101,92.27039355,Bangladesh,BD,,31797,NASA Events
11207,2023-08-04 0:00:00,,Landslide,Downpour,21.74571985,103.8740828,Vietnam,VN,,0,NASA Events
11208,2023-08-04 0:00:00,,Landslide,Downpour,21.80406812,103.9298783,Vietnam,VN,,0,NASA Events
11209,2023-07-26 0:00:00,,Landslide,Rain,18.09759358,121.0033871,Philippines,PH,,29140,NASA Events
11210,2023-08-16 0:00:00,,Landslide,Rain,21.86042977,92.23873416,Bangladesh,BD,,31617,NASA Events
11211,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.36980112,-52.75447905,Brazil,BR,,0,NASA Events
11212,2023-08-04 0:00:00,,Landslide,Downpour,21.77924228,103.9051657,Vietnam,VN,,0,NASA Events
11213,2023-08-04 0:00:00,,Landslide,Downpour,21.80543459,103.9498504,Vietnam,VN,,30776,NASA Events
11214,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.073935,-51.37144258,Brazil,BR,,0,NASA Events
11215,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.98551627,-51.46937906,Brazil,BR,,0,NASA Events
11216,2023-07-26 0:00:00,,Landslide,Rain,17.95381047,120.9776,Philippines,PH,,0,NASA Events
11217,2023-08-16 0:00:00,,Landslide,Rain,22.0613941,92.21892213,Bangladesh,BD,,31217,NASA Events
11218,2023-07-26 0:00:00,,Landslide,Rain,18.01785899,121.0640773,Philippines,PH,,28960,NASA Events
11219,2023-08-04 0:00:00,,Landslide,Downpour,21.87730037,103.908177,Vietnam,VN,,0,NASA Events
11220,2023-07-26 0:00:00,,Landslide,Rain,17.94282772,120.9903738,Philippines,PH,,29457,NASA Events
11221,2023-07-26 0:00:00,,Landslide,Rain,17.85251321,121.0566504,Philippines,PH,,0,NASA Events
11222,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.92606596,-51.77947632,Brazil,BR,,0,NASA Events
11223,2023-07-26 0:00:00,,Landslide,Rain,17.79916757,121.0311731,Philippines,PH,,30341,NASA Events
11224,2023-08-04 0:00:00,,Landslide,Downpour,21.88073848,103.9272151,Vietnam,VN,,30621,NASA Events
11225,2023-08-04 0:00:00,,Landslide,Downpour,22.34064145,102.7087718,Vietnam,VN,,0,NASA Events
11226,2023-07-26 0:00:00,,Landslide,Rain,17.71144493,121.035042,Philippines,PH,,0,NASA Events
11227,2023-08-04 0:00:00,,Landslide,Downpour,22.32933648,102.7092912,Vietnam,VN,,0,NASA Events
11228,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.50623594,-50.73596548,Brazil,BR,,0,NASA Events
11229,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.3112784,-51.71228422,Brazil,BR,,0,NASA Events
11230,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.984469,-51.93961085,Brazil,BR,,0,NASA Events
11231,2023-08-04 0:00:00,,Landslide,Downpour,21.85494444,103.9517994,Vietnam,VN,,30780,NASA Events
11232,2023-08-04 0:00:00,,Landslide,Downpour,22.38243704,103.9717484,Vietnam,VN,,30837,NASA Events
11233,2023-07-26 0:00:00,,Landslide,Rain,18.15480471,121.0500698,Philippines,PH,,28682,NASA Events
11234,2023-08-04 0:00:00,,Landslide,Downpour,21.79753619,103.9320179,Vietnam,VN,,0,NASA Events
11235,2023-07-26 0:00:00,,Landslide,Rain,17.90517465,121.0483813,Philippines,PH,,29860,NASA Events
11236,2023-07-28 0:00:00,,Landslide,Rain,24.94167804,118.3755343,China,CN,,28086,NASA Events
11237,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.42831067,-53.33500577,Brazil,BR,,0,NASA Events
11238,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.58755045,-53.53801502,Brazil,BR,,0,NASA Events
11239,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.43798862,-53.2655096,Brazil,BR,,0,NASA Events
11240,2023-08-04 0:00:00,,Landslide,Downpour,21.90799242,103.9348796,Vietnam,VN,,30567,NASA Events
11241,2023-08-04 0:00:00,,Landslide,Downpour,21.80320711,103.991399,Vietnam,VN,,30767,NASA Events
11242,2023-08-04 0:00:00,,Landslide,Downpour,21.83579241,103.9146083,Vietnam,VN,,0,NASA Events
11243,2023-08-16 0:00:00,,Landslide,Rain,21.96694936,92.25925584,Bangladesh,BD,,31496,NASA Events
11244,2023-08-16 0:00:00,,Landslide,Rain,22.235554,92.4930731,Bangladesh,BD,,31147,NASA Events
11245,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.36865809,-53.17912698,Brazil,BR,,0,NASA Events
11246,2023-07-26 0:00:00,,Landslide,Rain,18.14275259,120.8983807,Philippines,PH,,30514,NASA Events
11247,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.97054511,-51.89608301,Brazil,BR,,0,NASA Events
11248,2023-08-04 0:00:00,,Landslide,Downpour,21.81590759,103.9202024,Vietnam,VN,,0,NASA Events
11249,2023-07-28 0:00:00,,Landslide,Rain,24.95916454,118.349921,China,CN,,28272,NASA Events
11250,2023-07-26 0:00:00,,Landslide,Rain,17.86193934,121.0393866,Philippines,PH,,30183,NASA Events
11251,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.6912114,-53.58845947,Brazil,BR,,0,NASA Events
11252,2023-08-04 0:00:00,,Landslide,Downpour,21.74641286,103.9054034,Vietnam,VN,,0,NASA Events
11253,2023-07-26 0:00:00,,Landslide,Rain,18.05266861,121.0767962,Philippines,PH,,28942,NASA Events
11254,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.60935664,-53.00773213,Brazil,BR,,0,NASA Events
11255,2023-07-26 0:00:00,,Landslide,Rain,17.6847107,121.0138873,Philippines,PH,,0,NASA Events
11256,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.43787687,-53.32815368,Brazil,BR,,0,NASA Events
11257,2023-08-04 0:00:00,,Landslide,Downpour,22.33927446,102.6981913,Vietnam,VN,,0,NASA Events
11258,2023-07-26 0:00:00,,Landslide,Rain,17.99762351,121.0810039,Philippines,PH,,28993,NASA Events
11259,2023-08-04 0:00:00,,Landslide,Downpour,21.88742089,103.9149579,Vietnam,VN,,0,NASA Events
11260,2023-07-28 0:00:00,,Landslide,Rain,24.85995632,118.3599304,China,CN,,28304,NASA Events
11261,2023-07-26 0:00:00,,Landslide,Rain,17.90537332,121.0499873,Philippines,PH,,29864,NASA Events
11262,2019-04-23 0:00:00, ,Landslide,Heavy Rain,-29.90420079,30.79157142,South Africa,ZA,,0,NASA Events
11263,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.55832091,-53.52205092,Brazil,BR,,0,NASA Events
11264,2023-08-04 0:00:00,,Landslide,Downpour,21.83083926,103.9069879,Vietnam,VN,,0,NASA Events
11265,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.05217899,-51.62185915,Brazil,BR,,0,NASA Events
11266,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.61513499,-52.99409204,Brazil,BR,,0,NASA Events
11267,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.96467228,-51.24679963,Brazil,BR,,0,NASA Events
11268,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.03519294,-51.71484395,Brazil,BR,,0,NASA Events
11269,2023-08-04 0:00:00,,Landslide,Downpour,21.84313513,103.9392291,Vietnam,VN,,0,NASA Events
11270,2023-07-26 0:00:00,,Landslide,Rain,18.41546442,120.9272081,Philippines,PH,,28410,NASA Events
11271,2023-07-26 0:00:00,,Landslide,Rain,17.72261474,121.0190393,Philippines,PH,,0,NASA Events
11272,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.33451273,-51.74117619,Brazil,BR,,0,NASA Events
11273,2023-08-16 0:00:00,,Landslide,Rain,21.97780428,92.21307112,Bangladesh,BD,,31664,NASA Events
11274,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.94270993,-51.35922588,Brazil,BR,,0,NASA Events
11275,2023-07-26 0:00:00,,Landslide,Rain,17.65860018,121.0149851,Philippines,PH,,0,NASA Events
11276,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.96001362,-51.91450961,Brazil,BR,,0,NASA Events
11277,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.01682606,-52.15565271,Brazil,BR,,0,NASA Events
11278,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.25484126,-52.10536827,Brazil,BR,,0,NASA Events
11279,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.45999726,-52.40960309,Brazil,BR,,0,NASA Events
11280,2023-08-04 0:00:00,,Landslide,Downpour,22.32231017,102.7233302,Vietnam,VN,,0,NASA Events
11281,2023-08-04 0:00:00,,Landslide,Downpour,21.89113401,103.9221578,Vietnam,VN,,0,NASA Events
11282,2023-07-28 0:00:00,,Landslide,Rain,24.8775564,118.3453106,China,CN,,28100,NASA Events
11283,2023-07-26 0:00:00,,Landslide,Rain,17.80740724,121.0514759,Philippines,PH,,0,NASA Events
11284,2023-08-04 0:00:00,,Landslide,Downpour,22.36801509,102.6167993,Vietnam,VN,,0,NASA Events
11285,2023-08-04 0:00:00,,Landslide,Downpour,21.72209645,103.820862,Vietnam,VN,,0,NASA Events
11286,2023-08-16 0:00:00,,Landslide,Rain,22.30489905,92.48857008,Bangladesh,BD,,31053,NASA Events
11287,2023-07-09 0:00:00,,Landslide,Downpour,36.76967752,128.4348498,South Korea,KR,,27796,NASA Events
11288,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.58268993,-53.24705769,Brazil,BR,,0,NASA Events
11289,2023-08-16 0:00:00,,Landslide,Rain,22.05389313,92.38186112,Bangladesh,BD,,31858,NASA Events
11290,2023-08-16 0:00:00,,Landslide,Rain,21.93905843,92.24580829,Bangladesh,BD,,32032,NASA Events
11291,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.50794187,-53.26966705,Brazil,BR,,0,NASA Events
11292,2023-08-04 0:00:00,,Landslide,Downpour,22.1324405,103.0078835,Vietnam,VN,,0,NASA Events
11293,2023-08-16 0:00:00,,Landslide,Rain,21.91388415,92.24043886,Bangladesh,BD,,31967,NASA Events
11294,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.95015497,-51.17259666,Brazil,BR,,0,NASA Events
11295,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.06966812,-51.50778995,Brazil,BR,,0,NASA Events
11296,2023-08-16 0:00:00,,Landslide,Rain,21.94618624,92.26123558,Bangladesh,BD,,31518,NASA Events
11297,2023-07-26 0:00:00,,Landslide,Rain,17.84653419,121.0207477,Philippines,PH,,30215,NASA Events
11298,2023-07-26 0:00:00,,Landslide,Rain,17.91930932,121.0659285,Philippines,PH,,29739,NASA Events
11299,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.30929687,-52.04018941,Brazil,BR,,0,NASA Events
11300,2023-08-16 0:00:00,,Landslide,Rain,21.96809616,92.22906483,Bangladesh,BD,,31506,NASA Events
11301,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.11873733,-51.59984765,Brazil,BR,,0,NASA Events
11302,2023-08-04 0:00:00,,Landslide,Downpour,21.86425655,103.8992165,Vietnam,VN,,30654,NASA Events
11303,2023-07-28 0:00:00,,Landslide,Rain,24.83415803,118.3388733,China,CN,,28201,NASA Events
11304,2023-08-16 0:00:00,,Landslide,Rain,21.99677621,92.21307028,Bangladesh,BD,,32531,NASA Events
11305,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.98411968,-51.92195441,Brazil,BR,,0,NASA Events
11306,2022-10-28 0:00:00,,Landslide,Rain,6.74545465,124.3321697,Philippines,PH,,25151,NASA Events
11307,2023-07-26 0:00:00,,Landslide,Rain,17.86328528,121.036587,Philippines,PH,,0,NASA Events
11308,2023-08-16 0:00:00,,Landslide,Rain,22.24824364,92.47183099,Bangladesh,BD,,31096,NASA Events
11309,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.46303971,-53.33983047,Brazil,BR,,0,NASA Events
11310,2023-07-26 0:00:00,,Landslide,Rain,17.91215314,121.0556412,Philippines,PH,,29828,NASA Events
11311,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.38035436,-53.19298515,Brazil,BR,,0,NASA Events
11312,2023-08-16 0:00:00,,Landslide,Rain,22.2150246,92.5185393,Bangladesh,BD,,31155,NASA Events
11313,2023-08-04 0:00:00,,Landslide,Downpour,22.33223449,102.7007339,Vietnam,VN,,0,NASA Events
11314,2023-08-04 0:00:00,,Landslide,Downpour,21.84140309,103.9176635,Vietnam,VN,,0,NASA Events
11315,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.64159205,-53.2257315,Brazil,BR,,0,NASA Events
11316,2023-07-09 0:00:00,,Landslide,Downpour,36.80529458,128.5194142,South Korea,KR,,27693,NASA Events
11317,2023-07-26 0:00:00,,Landslide,Rain,17.97976552,120.9606328,Philippines,PH,,0,NASA Events
11318,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.99725637,-51.91810137,Brazil,BR,,0,NASA Events
11319,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.95084163,-51.58872373,Brazil,BR,,0,NASA Events
11320,2023-05-04 0:00:00,,Landslide,Downpour,-1.98227752,29.36581902,Rwanda,RW,,26404,NASA Events
11321,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.44617768,-53.36251832,Brazil,BR,,0,NASA Events
11322,2023-07-26 0:00:00,,Landslide,Rain,18.22794435,121.0049918,Philippines,PH,,28539,NASA Events
11323,2023-07-26 0:00:00,,Landslide,Rain,17.97346411,121.0577649,Philippines,PH,,29043,NASA Events
11324,2023-08-16 0:00:00,,Landslide,Rain,21.87865905,92.23832076,Bangladesh,BD,,31947,NASA Events
11325,2023-07-09 0:00:00,,Landslide,Downpour,36.78737076,128.4852428,South Korea,KR,,27723,NASA Events
11326,2023-08-16 0:00:00,,Landslide,Rain,21.96558235,92.22896669,Bangladesh,BD,,32203,NASA Events
11327,2023-08-16 0:00:00,,Landslide,Rain,21.96150508,92.24043625,Bangladesh,BD,,31446,NASA Events
11328,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.38719706,-53.18600474,Brazil,BR,,0,NASA Events
11329,2023-08-16 0:00:00,,Landslide,Rain,22.10033959,92.25218905,Bangladesh,BD,,31694,NASA Events
11330,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.03365858,-51.66267319,Brazil,BR,,0,NASA Events
11331,2023-08-04 0:00:00,,Landslide,Downpour,21.733949,103.9173466,Vietnam,VN,,0,NASA Events
11332,2023-08-16 0:00:00,,Landslide,Rain,22.28155752,92.49065888,Bangladesh,BD,,31067,NASA Events
11333,2023-07-26 0:00:00,,Landslide,Rain,17.86462813,121.0754621,Philippines,PH,,30423,NASA Events
11334,2023-08-04 0:00:00,,Landslide,Downpour,21.98007595,103.0803751,Vietnam,VN,,0,NASA Events
11335,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.59279945,-53.23497029,Brazil,BR,,0,NASA Events
11336,2023-08-16 0:00:00,,Landslide,Rain,21.99106284,92.24197275,Bangladesh,BD,,32132,NASA Events
11337,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.36196626,-52.53220094,Brazil,BR,,0,NASA Events
11338,2023-08-04 0:00:00,,Landslide,Downpour,22.14382263,103.0053214,Vietnam,VN,,0,NASA Events
11339,2023-07-26 0:00:00,,Landslide,Rain,17.83154295,121.0616729,Philippines,PH,,30253,NASA Events
11340,2023-08-04 0:00:00,,Landslide,Downpour,22.33412093,102.7048348,Vietnam,VN,,0,NASA Events
11341,2023-07-26 0:00:00,,Landslide,Rain,18.00074108,121.0704845,Philippines,PH,,28983,NASA Events
11342,2023-08-04 0:00:00,,Landslide,Downpour,21.818529,103.9091297,Vietnam,VN,,0,NASA Events
11343,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.03327076,-51.61320293,Brazil,BR,,0,NASA Events
11344,2023-08-04 0:00:00,,Landslide,Downpour,21.85944795,103.9306821,Vietnam,VN,,0,NASA Events
11345,2023-08-04 0:00:00,,Landslide,Downpour,21.86055736,103.9418328,Vietnam,VN,,0,NASA Events
11346,2023-07-26 0:00:00,,Landslide,Rain,17.80422349,120.9890433,Philippines,PH,,0,NASA Events
11347,2023-08-16 0:00:00,,Landslide,Rain,21.96557286,92.24133668,Bangladesh,BD,,32217,NASA Events
11348,2023-08-04 0:00:00,,Landslide,Downpour,21.79822674,103.9326971,Vietnam,VN,,0,NASA Events
11349,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-28.88359078,-51.14963473,Brazil,BR,,0,NASA Events
11350,2024-04-29 0:00:00, ,Landslide,Heavy Rain,-29.02888,-51.63948339,Brazil,BR,,0,NASA Events
11351,2023-07-26 0:00:00,,Landslide,Rain,17.76290043,120.9659379,Philippines,PH,,0,NASA Events
11352,2023-08-16 0:00:00,,Landslide,Rain,21.91172639,92.23996124,Bangladesh,BD,,32422,NASA Events
11353,2018-07-30 0:00:00,,Landslide,Monsoon,12.53763082,99.06913118,Myanmar,MM,,19447,NASA Events
11354,2023-07-26 0:00:00,,Landslide,Rain,17.97154329,121.0670625,Philippines,PH,,29059,NASA Events
11355,2023-08-16 0:00:00,,Landslide,Rain,21.98236793,92.22660841,Bangladesh,BD,,32553,NASA Events
11356,2023-07-28 0:00:00,,Landslide,Rain,24.81679026,118.3033993,China,CN,,28359,NASA Events
